gloss,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,56,25,-1,1,12,14,handspeak,val,https://www.handspeak.com/word/c/candy-sweet.mp4,0,8922
,16,25,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/c/candy-usa.mp4,1,8923
,186,25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-66.mp4,0,65298
,80,25,-1,1,15,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6123.mp4,0,8924
,136,25,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-67.mp4,1,65299
,195,25,-1,1,17,89,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_2-1014.mp4,0,65300
,23,25,-1,1,18,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51294.mp4,1,8915
,147,25,-1,1,19,109,asllex,val,https://youtu.be/kymMYu5qPhY,1,67468
,93,25,-1,1,20,109,asllex,train,https://youtu.be/xK2QEO7Xld4,0,67470
,78,25,-1,1,21,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7906.mp4,1,8925
,329,25,-1,1,22,5,aslu,train,https://www.youtube.com/watch?v=EfJ4xLiX5IA,1,8926
,340,25,-1,1,23,5,aslu,train,https://www.youtube.com/watch?v=nmD3uqyVAC0,1,8927
cousin,134,25,-1,1,0,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUSIN-1171.mp4,0,65415
,176,25,1262,1161,1,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0,70332
,275,25,39,1,2,112,lillybauer,train,https://www.youtube.com/watch?v=jC6sHiZBEyI,0,68592
,205,25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin3.mp4,0,13647
,192,25,-1,1,4,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin.mp4,0,13648
,463,25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,0,13631
,428,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,0,13632
,297,25,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,0,13633
,99,25,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466904377.9296.mp4,0,13634
,59,25,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466904400.1624.mp4,0,13635
,55,25,-1,1,10,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539177107.4884.mp4,0,13636
,49,25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/c/cousin-female.mp4,0,13637
,31,25,-1,1,12,14,handspeak,train,https://www.handspeak.com/word/c/cousin-male.mp4,0,13638
,67,25,-1,1,13,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/47501.mp4,0,13630
,63,25,-1,1,14,14,handspeak,val,https://www.handspeak.com/word/c/cousin.mp4,0,13639
,86,25,-1,1,15,109,asllex,test,https://youtu.be/mBNbzPNTVqk,0,67535
,52,25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6148.mp4,0,13640
,79,25,-1,1,17,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6150.mp4,0,13641
,54,25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6568.mp4,0,13642
,240,25,-1,1,19,5,aslu,train,https://www.youtube.com/watch?v=e9-jd3sf6us,0,13643
,4,25,-1,1,20,24,aslpro,train,http://www.aslpro.com/main/c/cousin_female.swf,0,13644
,2,25,-1,1,21,24,aslpro,train,http://www.aslpro.com/main/c/cousin_male.swf,0,13645
,174,25,-1,1,22,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin2.mp4,0,13646
deaf,0,25,543,497,0,9,asl5200,test,https://www.youtube.com/watch?v=ChIupJBcxjs,0,14855
,163,25,4511,4420,1,121,northtexas,train,https://www.youtube.com/watch?v=25ymRY7hbjs,0,70015
,102,25,137,80,2,113,lillybauer,train,https://www.youtube.com/watch?v=J9hiREjgVe0,0,68586
,275,25,-1,1,3,109,valencia-asl,train,https://www.youtube.com/watch?v=Qvn5RGyb0po,0,68033
,320,25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=sP4e9vRUCYM,0,14899
,320,25,-1,1,5,69,nabboud,train,https://www.youtube.com/watch?v=YsLUNOu9jXU,0,14900
,186,25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/deaf.mp4,0,14882
,22,25,-1,1,7,16,aslpro,val,http://www.aslpro.com/main/d/deaf_1.swf,0,14901
,170,25,-1,1,9,12,aslsearch,val,http://www.aslsearch.com/signs/videos/deaf.mp4,0,14903
,738,25,-1,1,10,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,0,14883
,677,25,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,0,14884
,727,25,-1,1,12,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf-bHRhz2geOTA.mp4,0,14885
,445,25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Deaf.mp4,0,14886
,170,25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,0,65445
,111,25,-1,1,15,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466906743.302.mp4,0,14887
,95,25,-1,1,16,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1522766619.2346.mp4,0,14888
,36,25,-1,1,17,14,handspeak,train,https://www.handspeak.com/word/d/deaf2.mp4,0,14889
,30,25,-1,1,20,20,handspeak,val,https://www.handspeak.com/word/d/deaf.mp4,0,14891
,66,25,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23016.mp4,0,14893
,60,25,-1,1,22,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23017.mp4,0,14894
,372,25,-1,1,23,69,nabboud,train,https://www.youtube.com/watch?v=5Dr7V1fbTFU,0,14895
,341,25,-1,1,24,47,scott,train,https://www.youtube.com/watch?v=IgT0jDp56ZM,0,14896
,334,25,-1,1,26,5,aslu,train,https://www.youtube.com/watch?v=ofL3HMkLDOc,0,14898
fine,160,25,-1,1,0,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINE-455.mp4,0,65717
,163,25,4746,4638,1,121,northtexas,test,https://www.youtube.com/watch?v=4Nh1iFv2BMc,0,70234
,338,25,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=Yey5VEZE-_g,0,68048
,149,25,-1,1,3,64,aslu,train,https://www.youtube.com/watch?v=IuBUE7SH1Wk,0,21885
,317,25,-1,1,4,5,aslu,val,https://www.youtube.com/watch?v=OHHKerxHJjQ,0,21886
,333,25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=YSTnrscx1UY,0,21887
,12,25,-1,1,6,83,aslpro,train,http://www.aslpro.com/main/f/fine.swf,0,21888
,414,25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine2.mp4,0,21870
,33,25,-1,1,8,24,aslpro,train,http://www.aslpro.com//main/f/fine_ticket.swf,1,21889
,166,25,-1,1,9,12,aslsearch,test,http://www.aslsearch.com/signs/videos/cost.mp4,1,21890
,236,25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/fine.mp4,0,21891
,206,25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine.mp4,0,21871
,344,25,-1,1,12,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20fine5-4SzwErJNYTc.mp4,0,21872
,67,25,-1,1,13,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92669.mp4,0,21869
,57,25,-1,1,15,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468494312.7752.mp4,1,21874
,7,25,-1,1,16,20,handspeak,train,https://www.handspeak.com/word/f/fine-charge.mp4,1,21875
,64,25,-1,1,17,20,handspeak,train,https://www.handspeak.com/word/f/fine-good2.mp4,0,21876
,69,25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14347.mp4,0,21878
,100,25,-1,1,20,109,asllex,train,https://youtu.be/2RLybfKx4Js,0,67660
,94,25,-1,1,21,109,asllex,train,https://youtu.be/lTp1ICCGCxA,0,67659
,72,25,-1,1,26,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6355.mp4,1,21883
,372,25,-1,1,27,5,aslu,train,https://www.youtube.com/watch?v=atyYSgDudAU,0,21884
help,0,25,1433,1387,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27194
,605,25,-1,1,1,115,aslbrick,val,http://aslbricks.org/New/ASL-Videos/help.mp4,0,69364
,380,25,-1,1,2,65,nabboud,val,https://www.youtube.com/watch?v=RStYX5OXPjE,0,27219
,0,25,-1,1,3,30,aslpro,val,http://www.aslpro.com/main/h/help.swf,0,27220
,198,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/help.mp4,0,27221
,211,25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/help.mp4,0,27206
,665,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp%2C%20Help-2bSAr25HPXY.mp4,0,27207
,80,25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580671.3652.mp4,0,27208
,66,25,-1,1,8,17,asldeafined,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,0,27209
,63,25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/h/help2.mp4,0,27210
,55,25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/h/help-me.mp4,0,27211
,171,25,-1,2,11,20,handspeak,train,https://www.handspeak.com/word/h/help.mp4,0,27212
,182,25,-1,1,12,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2562.mp4,0,65890
,92,25,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,0,27213
,77,25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,0,27214
,188,25,-1,1,15,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2563.mp4,0,65891
,188,25,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-483.mp4,0,65889
,93,25,-1,1,18,109,asllex,train,https://youtu.be/OWXmFhatan8,0,67757
,72,25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6389.mp4,0,27215
,67,25,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9918.mp4,0,27216
,61,25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9936.mp4,0,27217
,387,25,-1,1,22,65,nabboud,train,https://www.youtube.com/watch?v=l31UXgChCS4,0,27218
no,0,25,1397,1318,0,9,asl5200,test,https://www.youtube.com/watch?v=1_jXxjd0lKE,0,38482
,274,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/no.mp4,0,69411
,113,25,-1,1,2,109,valencia-asl,val,https://www.youtube.com/watch?v=BqmquW0f1ok,0,68110
,346,25,54,1,3,112,lillybauer,val,https://www.youtube.com/watch?v=Dd95RFhtSs4,0,68406
,384,25,-1,1,4,47,scott,train,https://www.youtube.com/watch?v=nyUDOPmQlZQ,0,38539
,343,25,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=pkzfT9cYvH0,0,38540
,262,25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=QJXKaOSyl4o,0,38541
,0,25,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/n/no.swf,0,38542
,223,25,-1,1,9,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/no.mp4,0,38525
,258,25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/no.mp4,0,38544
,777,25,-1,1,12,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No-hwa_U71nr74.mp4,0,38527
,88,25,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,0,38529
,138,25,-1,1,16,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,0,38530
,121,25,-1,1,17,20,handspeak,test,https://www.handspeak.com/word/n/no.mp4,0,38531
,74,25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,0,38532
,83,25,-1,1,19,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23949.mp4,0,38533
,143,25,-1,1,20,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NO/NO-512.mp4,0,66183
,54,25,-1,1,21,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48823.mp4,0,38524
,93,25,-1,1,22,109,asllex,train,https://youtu.be/jGsh6zd3eUQ,0,67934
,77,25,-1,1,23,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6400.mp4,0,38534
,335,25,-1,1,25,51,nabboud,train,https://www.youtube.com/watch?v=lgNwgl10VSg,0,38536
,320,25,-1,1,27,5,aslu,train,https://www.youtube.com/watch?v=mskmnqYYsGw,0,38538
thin,0,25,2196,2147,0,9,asl5200,train,https://www.youtube.com/watch?v=x6CehcknaH8,0,57919
,66,25,-1,1,1,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,1,57948
,66,25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,1,57949
,338,25,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=5IGeT5NK79A,1,57950
,18,25,-1,1,5,87,aslpro,train,http://www.aslpro.com/main/t/thin.swf,1,57952
,427,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin-2.mp4,1,57934
,214,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/skinny.mp4,0,57953
,437,25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin.mp4,0,57935
,840,25,-1,1,9,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-aLghoMT6IhA.mp4,1,57936
,740,25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-cXEknONHNEc.mp4,1,57937
,183,25,-1,1,11,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2192.mp4,1,66606
,856,25,-1,1,13,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-5G1gWM4HnBI.mp4,0,57939
,690,25,-1,1,14,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-85Xp1i_NN-E.mp4,1,57940
,823,25,-1,1,15,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-fTYMARYgieE.mp4,1,57941
,120,25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944700.6887.mp4,1,57942
,169,25,-1,1,17,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2465.mp4,0,66607
,59,25,-1,1,18,56,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/50888.mp4,0,57933
,97,25,-1,1,19,109,asllex,train,https://youtu.be/LCJYxgYwsVE,0,67299
,129,25,-1,1,20,34,asldeafined,test,https://media.asldeafined.com/vocabulary/1546575308.9841.mp4,0,57943
,56,25,-1,1,21,14,handspeak,test,https://www.handspeak.com/word/t/thin2.mp4,1,57944
,116,25,-1,1,22,14,handspeak,val,https://www.handspeak.com/word/t/thin.mp4,1,57945
,90,25,-1,1,24,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22386.mp4,0,57947
walk,0,25,249,187,0,9,asl5200,test,https://www.youtube.com/watch?v=A5dihMAjeTE,0,62152
,328,25,64,1,1,115,lillybauer,val,https://www.youtube.com/watch?v=r9Rten33zC8,0,68852
,97,25,120,1,2,113,lillybauer,val,https://www.youtube.com/watch?v=tRJ29Rh8pGg,0,68918
,90,25,-1,1,3,109,valencia-asl,val,https://www.youtube.com/watch?v=XdA0TlfPB48,0,68177
,268,25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=xFxoieTtJlA,0,62173
,4,25,-1,1,5,87,aslpro,train,http://www.aslpro.com/main/w/walk.swf,0,62174
,201,25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/walk.mp4,0,62175
,209,25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/walk.mp4,0,62159
,513,25,-1,1,8,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk%202-lSM2XoWrTUY.mp4,0,62160
,585,25,-1,1,11,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk-MyDb3_nPts4.mp4,0,62163
,122,25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926910.5698.mp4,0,62164
,73,25,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/w/walk2.mp4,0,62165
,202,25,-1,1,14,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-1407.mp4,0,66743
,59,25,-1,1,15,20,handspeak,test,https://www.handspeak.com/word/w/walk.mp4,0,62166
,155,25,-1,1,17,107,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-314.mp4,0,66742
,30,25,-1,1,18,56,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/50935.mp4,0,62158
,71,25,-1,1,19,109,asllex,train,https://youtu.be/hhgODkjRmcg,0,67036
,76,25,-1,1,20,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23053.mp4,0,62168
,73,25,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23054.mp4,0,62169
,57,25,-1,1,22,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9209.mp4,0,62170
,286,25,-1,1,23,5,aslu,train,https://www.youtube.com/watch?v=5iv2XtBzogU,0,62171
,262,25,-1,1,24,80,nabboud,train,https://www.youtube.com/watch?v=U32Kznk2a70,0,62172
year,0,25,77,1,0,9,asl5200,test,https://www.youtube.com/watch?v=BRO-oYGV224,0,64201
,565,25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-8JUNM67_g9g.mp4,0,64211
,354,25,64,1,2,112,lillybauer,val,https://www.youtube.com/watch?v=DnDbjT1fq8I,0,68416
,89,25,-1,1,3,109,valencia-asl,val,https://www.youtube.com/watch?v=dsuL3WA2Krw,0,68190
,100,25,989,860,4,121,northtexas,train,https://www.youtube.com/watch?v=pc0-gVEETVg,0,70306
,107,25,147,1,5,115,lillybauer,train,https://www.youtube.com/watch?v=w9jgHLG_4ow,0,68992
,0,25,-1,1,6,25,aslpro,train,http://www.aslpro.com/main/y/year.swf,0,64223
,176,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/year.mp4,0,64224
,229,25,-1,1,8,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/year.mp4,0,64210
,642,25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-VAtU8WanjmE.mp4,0,64212
,157,25,-1,1,11,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-1469.mp4,0,66818
,82,25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468774917.4615.mp4,0,64213
,188,25,-1,1,13,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-656.mp4,0,66816
,52,25,-1,1,15,42,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51103.mp4,0,64209
,75,25,-1,1,16,14,handspeak,train,https://www.handspeak.com/word/y/year-inf.mp4,0,64215
,53,25,-1,1,17,14,handspeak,val,https://www.handspeak.com/word/y/year.mp4,0,64216
,95,25,-1,1,18,109,asllex,train,https://youtu.be/21Naa_OgS4A,0,67012
,117,25,-1,1,19,14,handspeak,train,https://www.handspeak.com/word/y/years.mp4,0,64217
,88,25,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7723.mp4,0,64219
,72,25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7228.mp4,0,64218
,355,25,-1,1,23,5,aslu,train,https://www.youtube.com/watch?v=jw_R6ttIrgg,0,64221
,313,25,-1,1,24,5,aslu,train,https://www.youtube.com/watch?v=zTIJAgTai40,0,64222
yes,0,25,174,105,0,9,asl5200,test,https://www.youtube.com/watch?v=BRO-oYGV224,0,64275
,214,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/yes.mp4,0,69546
,120,25,-1,1,2,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468774983.6377.mp4,0,64287
,104,25,-1,1,3,109,valencia-asl,val,https://www.youtube.com/watch?v=-on_5PoBEak,0,68192
,107,25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/y/yes.mp4,0,64290
,724,25,-1,1,5,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-Kg0VRsnehgQ.mp4,0,64284
,81,25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23544.mp4,0,64291
,79,25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23545.mp4,0,64292
,70,25,-1,1,9,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23546.mp4,0,64293
,316,25,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=0usayvOXzHo,0,64294
,245,25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=3J2KaRL9i_Q,0,64295
,311,25,-1,1,12,47,scott,train,https://www.youtube.com/watch?v=gpNDuOwyW7Q,0,64296
,168,25,-1,1,13,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YES-1472.mp4,0,66820
,155,25,-1,1,14,5,aslu,test,https://www.youtube.com/watch?v=JLNxO35tB-U,0,64297
,20,25,-1,1,15,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/485639.mp4,0,64280
,309,25,-1,1,16,51,nabboud,val,https://www.youtube.com/watch?v=wc2A8AZepy4,0,64298
,2,25,-1,1,17,30,aslpro,train,http://www.aslpro.com/main/y/yes.swf,0,64299
,235,25,-1,1,18,41,aslsearch,train,http://www.aslsearch.com/signs/videos/yes.mp4,0,64300
,222,25,-1,1,19,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yes.mp4,0,64281
